2022-08-09 15:58:04,846 [Worker-53] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2022-08-09 15:58:04,850 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2022-08-09 15:58:22,626 [Worker-48] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2022-08-09 15:58:22,630 [Worker-48] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2022-08-09 15:58:22,634 [Worker-48] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2022-08-09 15:58:22,638 [Worker-48] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2022-08-09 15:58:23,747 [Worker-53] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2022-08-09 15:58:23,755 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2022-08-09 15:58:23,767 [Worker-53] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2022-08-09 15:58:23,775 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2022-08-09 16:22:48,786 [Worker-53] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2022-08-09 16:22:48,803 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2022-08-09 16:22:48,807 [Worker-53] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2022-08-09 16:22:48,825 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2022-08-09 16:22:59,716 [Worker-57] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2022-08-09 16:22:59,728 [Worker-57] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2022-08-09 16:22:59,735 [Worker-57] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2022-08-09 16:22:59,744 [Worker-57] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2022-08-09 16:23:32,803 [Worker-53] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2022-08-09 16:23:32,810 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2022-08-09 16:23:32,813 [Worker-53] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2022-08-09 16:23:32,821 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2022-08-09 17:13:38,154 [Worker-57] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2022-08-09 17:13:38,169 [Worker-57] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2022-08-09 17:13:38,177 [Worker-57] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2022-08-09 17:13:38,183 [Worker-57] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2022-08-09 17:13:47,349 [Worker-52] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2022-08-09 17:13:47,355 [Worker-52] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2022-08-09 17:13:47,364 [Worker-52] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2022-08-09 17:13:47,369 [Worker-52] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2022-08-09 17:17:07,321 [Worker-57] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2022-08-09 17:17:07,333 [Worker-57] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2022-08-09 17:17:07,337 [Worker-57] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2022-08-09 17:17:07,346 [Worker-57] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2022-08-09 17:18:28,343 [Worker-48] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: CucumberSample:CucumberSample:0.0.1-SNAPSHOT @ C:\Users\svellala2\OneDrive - DXC Production\Desktop\RJRT\Vuse CA Sample for ADO\CucumberSample\pom.xml.
2022-08-09 17:18:29,925 [Worker-48] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2022-08-09 17:18:29,933 [Worker-48] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2022-08-09 17:18:29,936 [Worker-48] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2022-08-09 17:18:29,940 [Worker-48] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2022-08-09 17:18:33,301 [Worker-57] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2022-08-09 17:18:33,307 [Worker-57] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2022-08-09 17:18:33,309 [Worker-57] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2022-08-09 17:18:33,313 [Worker-57] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2022-08-09 17:18:37,963 [Worker-48] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2022-08-09 17:18:37,969 [Worker-48] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2022-08-09 17:18:37,972 [Worker-48] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2022-08-09 17:18:37,981 [Worker-48] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2022-08-09 17:19:41,005 [Worker-48] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: CucumberSample:CucumberSample:0.0.1-SNAPSHOT @ C:\Users\svellala2\OneDrive - DXC Production\Desktop\RJRT\Vuse CA Sample for ADO\CucumberSample\pom.xml.
2022-08-09 17:19:41,352 [Worker-48] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2022-08-09 17:19:41,358 [Worker-48] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2022-08-09 17:19:41,360 [Worker-48] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2022-08-09 17:19:41,364 [Worker-48] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2022-08-09 17:19:44,643 [Worker-52] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2022-08-09 17:19:44,653 [Worker-52] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2022-08-09 17:19:44,658 [Worker-52] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2022-08-09 17:19:44,665 [Worker-52] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2022-08-09 17:22:48,284 [Worker-59] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2022-08-09 17:22:48,290 [Worker-59] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2022-08-09 17:22:48,292 [Worker-59] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2022-08-09 17:22:48,295 [Worker-59] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2022-08-09 17:22:52,090 [Worker-57] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2022-08-09 17:22:52,095 [Worker-57] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2022-08-09 17:22:52,097 [Worker-57] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2022-08-09 17:22:52,101 [Worker-57] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2022-08-09 17:23:38,188 [Worker-57] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2022-08-09 17:23:38,192 [Worker-57] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2022-08-09 17:23:38,194 [Worker-57] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2022-08-09 17:23:38,197 [Worker-57] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
